OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPE_Length,SHAPE_Area
41449,1918,CA,CDF,TGU,TEHAMA,10345,2017/10/30 00:00:00+00,2017/10/31 00:00:00+00,10,,194,194.00172,1,1,,6019.346944,-1345001.483
41450,1918,CA,CDF,TGU,BOLLA,5782,2017/06/18 00:00:00+00,2017/06/21 00:00:00+00,9,,60,60.311672,6,1,,3421.696283,-420580.0871
41451,1918,CA,CDF,TCU,CRABTREE,7212,2017/06/21 00:00:00+00,2017/06/21 00:00:00+00,10,,,14.156602,1,1,,1318.413584,-91558.23314
41452,1918,CA,CDF,TCU,FALLS,9206,2017/08/01 00:00:00+00,2017/08/01 00:00:00+00,14,,,20.310244,1,1,,1777.733707,-131390.567
41453,1918,CA,CDF,TCU,GOLD,7925,2017/07/05 00:00:00+00,2017/07/05 00:00:00+00,10,,,33.164406,1,1,,2594.376352,-217008.1083
41454,1918,CA,CDF,TCU,HARNEY,11513,2017/09/24 00:00:00+00,2017/09/24 00:00:00+00,11,,,37.421429,1,1,,2951.13699,-244961.7795
41455,1918,CA,CDF,TCU,JACKSONVILLE,9024,2017/07/29 00:00:00+00,2017/07/30 00:00:00+00,14,,,684.35651,1,1,,14049.89198,-4455425.399
41456,1918,CA,CDF,TCU,LAKE,8047,2017/07/08 00:00:00+00,2017/07/08 00:00:00+00,14,,,62.344536,1,1,,3189.558095,-403196.1394
41457,1918,CA,CDF,TCU,MARIA,8497,2017/07/17 00:00:00+00,2017/07/17 00:00:00+00,14,,,114.56008,1,1,,4994.45207,-753888.7049
41458,1918,CA,CDF,TCU,MILTON,12544,2017/10/18 00:00:00+00,2017/10/18 00:00:00+00,2,,,17.961666,1,1,,1672.494558,-117370.3296
41459,1918,CA,CDF,TCU,ORANGE,7220,2017/06/21 00:00:00+00,2017/06/21 00:00:00+00,2,,,64.526192,1,1,,4842.1129,-419304.8256
41460,1918,CA,CDF,TCU,PALOMA,8560,2017/07/18 00:00:00+00,2017/07/18 00:00:00+00,14,,,13.383226,1,1,,1458.988567,-87981.96955
41461,1918,CA,CDF,TCU,QUAIL,8249,2017/07/12 00:00:00+00,2017/07/12 00:00:00+00,2,,,59.382092,1,1,,3107.304681,-389527.2407
41462,1918,CA,CDF,TCU,RED,6716,2017/06/11 00:00:00+00,2017/06/11 00:00:00+00,14,,,38.100658,1,1,,2837.981761,-247730.3089
41463,1918,CA,CDF,TCU,TABLE,11308,2017/09/19 00:00:00+00,2017/09/19 00:00:00+00,11,,,38.802631,1,1,,3390.412889,-252657.5038
41464,1918,CA,CDF,TCU,TWIST,9089,2017/07/30 00:00:00+00,2017/07/30 00:00:00+00,14,,,124.24396,1,1,,6554.243687,-808519.6584
41465,1918,CA,CDF,TCU,WILLMS,8573,2017/07/18 00:00:00+00,2017/07/18 00:00:00+00,14,,,18.743296,1,1,,1580.73595,-121753.2965
41466,1918,CA,CDF,TCU,ZAMORA,9864,2017/08/15 00:00:00+00,2017/08/15 00:00:00+00,14,,,23.796076,1,1,,1763.776926,-153833.55
41467,1918,CA,CDF,TCU,POINT,12170,2017/10/09 00:00:00+00,2017/10/09 00:00:00+00,11,October 2017 Siege,130,130.23573,1,1,,7792.198463,-859542.8266
41468,1918,CA,CDF,SLU,ROCKY,5555,2017/05/20 00:00:00+00,2017/05/20 00:00:00+00,2,non commercial use,20,21.927799,6,1,,2569.153291,-134124.5662
41469,1918,CA,CDF,SLU,SHANDON,5101,2017/05/07 00:00:00+00,2017/05/07 00:00:00+00,10,Hot Exhaust,12,12.072283,6,1,,1323.803757,-74235.0985
41470,1918,CA,CDF,SLU,SOLAR,6106,2017/06/03 00:00:00+00,2017/06/03 00:00:00+00,14,Solar Panel Electrical Failure,10,11.109159,1,1,,1194.515213,-67691.21159
41471,1918,CA,CDF,SLU,LUCY,6548,2017/06/14 00:00:00+00,2017/06/14 00:00:00+00,11,Bird into energized power lines,150,147.66704,1,1,,4612.822589,-908154.1627
41472,1918,CA,CDF,SLU,TOWER,7678,2017/07/07 00:00:00+00,2017/07/07 00:00:00+00,10,,65,63.514019,1,1,,3058.474164,-387219.906
41473,1918,CA,CDF,SLU,OLIVE,8451,2017/07/24 00:00:00+00,2017/07/24 00:00:00+00,10,Overheated brake and or AC clutch parts,251,236.86783,1,1,,6779.908405,-1459364.452
41474,1918,CA,CDF,SLU,CYPRESS,8470,2017/07/24 00:00:00+00,2017/07/24 00:00:00+00,11,Powerlines/vegetation contact,25,21.289547,7,1,,1836.498759,-130610.9542
41475,1918,CA,CDF,SLU,CHALK,7725,2017/07/08 00:00:00+00,2017/07/08 00:00:00+00,14,,2,18.828621,1,1,,2010.021554,-115132.4193
41476,1918,CA,CDF,SLU,STONE,7792,2017/07/09 00:00:00+00,2017/07/11 00:00:00+00,2,,340,340.43649,7,1,,9883.259492,-2080074.297
41477,1918,CA,CDF,SLU,WEST,8747,2017/07/31 00:00:00+00,2017/07/31 00:00:00+00,10,,10,11.342793,6,1,,1780.411715,-69218.40444
41478,1918,CA,CDF,SLU,ALAMO,7624,2017/07/06 00:00:00+00,2017/07/20 00:00:00+00,10,,26678,28834.172,2,1,,117396.8997,-174173285.5
41479,1918,CA,CDF,SLU,HILL,7101,2017/06/26 00:00:00+00,2017/06/30 00:00:00+00,10,,1646,1645.5906,1,1,,21464.24634,-10046595.11
41480,1918,CA,CDF,SLU,GAVIOTA,6569,2017/06/14 00:00:00+00,2017/06/14 00:00:00+00,9,Spontaneous combustion to soil/fertilizer,21.4,20.319653,6,1,,1555.533782,-123720.1155
41481,1918,CA,CDF,SLU,ZENON,8291,2017/07/20 00:00:00+00,2017/07/20 00:00:00+00,14,,47,46.577534,1,1,,3251.981282,-281961.7007
41482,1918,CA,CDF,SLU,CAMATTA,8802,2017/08/02 00:00:00+00,2017/08/02 00:00:00+00,1,,68,70.57708,7,1,,3635.187604,-431262.307
41483,1918,CA,CDF,SLU,RANCH,9236,2017/08/13 00:00:00+00,2017/08/13 00:00:00+00,10,Sparks from dragging chains,12.5,12.45207,7,1,,1488.617942,-76400.36648
41484,1918,CA,CDF,SLU,MARGARITA,10107,2017/09/03 00:00:00+00,2017/09/03 00:00:00+00,10,,120,69.710045,7,1,,3032.82714,-424525.6266
41485,1918,CA,CDF,SLU,HUASNA,10788,2017/09/20 00:00:00+00,2017/09/20 00:00:00+00,2,,50,244.78897,6,1,,7140.342095,-1485343.848
41486,1918,CA,CDF,SLU,COVE,10920,2017/09/23 00:00:00+00,2017/09/23 00:00:00+00,14,,,24.770466,6,1,,1944.58944,-152567.6978
41487,1918,CA,CDF,SLU,POLY,11022,2017/09/26 00:00:00+00,2017/09/29 00:00:00+00,2,,,105.66609,1,1,,5209.706584,-643426.7723
41488,1918,CA,CDF,SLU,LINNE,22025,2017/09/26 00:00:00+00,2017/09/26 00:00:00+00,14,Roadside,74.95,74.804672,6,1,,3366.041905,-458973.6649
41489,1918,CA,CDF,SLU,SODA,11961,2017/10/20 00:00:00+00,2017/07/20 00:00:00+00,14,,21,30.650999,1,1,,2165.834195,-187213.0599
41490,1918,CA,CDF,SLU,LYNCH,11676,2017/10/19 00:00:00+00,2017/10/19 00:00:00+00,10,,,71.18116,1,1,,5210.501577,-438665.4572
41491,1918,CA,CDF,SLU,CAMP,5454,2017/05/15 00:00:00+00,2017/05/15 00:00:00+00,9,,,253.93637,6,1,,6770.599259,-1548040.432
41492,1918,CA,CDF,SLU,VILLA,8621,2017/07/28 00:00:00+00,2017/07/28 00:00:00+00,11,Energized arching power lines,,10.208847,1,1,,1021.558845,-62426.14413
41493,1918,CA,CDF,SLU,OLIVE,4896,2017/05/02 00:00:00+00,2017/05/02 00:00:00+00,10,,,117.06705,1,1,,4711.925223,-721275.6832
41494,1918,CA,CDF,SKU,CRAM,1334,2017/02/14 00:00:00+00,2017/02/14 00:00:00+00,5,,16,16.052105,1,1,,1638.997118,-116125.8367
41495,1918,CA,CDF,SKU,HILT,3545,2017/05/21 00:00:00+00,2017/05/21 00:00:00+00,9,Electrical,0.5,0.53255153,1,1,,265.1138528,-3905.54126
41496,1918,CA,CDF,SKU,CANTERA,3946,2017/06/04 00:00:00+00,2017/06/04 00:00:00+00,5,,0.16,0.16167179,1,1,,155.9254961,-1159.513064
41497,1918,CA,CDF,SKU,EDGEWOOD,3980,2017/06/06 00:00:00+00,2017/06/06 00:00:00+00,5,,2.12,2.1260295,1,1,,680.2195751,-15325.41279
41498,1918,CA,CDF,SKU,WHITEPINE,3986,2017/06/06 00:00:00+00,2017/06/11 00:00:00+00,5,,46,44.108242,1,1,,2817.240611,-322186.8949
41499,1918,CA,CDF,SKU,KILLGORE,4086,2017/06/10 00:00:00+00,2017/06/10 00:00:00+00,7,,0.3,0.26152515,1,1,,249.0582906,-1898.264558
41500,1918,CA,CDF,SKU,OAKWOOD,4128,2017/06/12 00:00:00+00,2017/06/12 00:00:00+00,5,,3.6,3.594825,1,1,,827.1975792,-26095.263
41501,1918,CA,CDF,SKU,DAVIS,4229,2017/06/16 00:00:00+00,2017/06/23 00:00:00+00,14,,3.77,3.7729154,1,1,,901.4117212,-27389.40283
41502,1918,CA,CDF,SKU,BOGUS,4288,2017/06/18 00:00:00+00,2017/06/22 00:00:00+00,5,,56,55.978344,1,1,,3201.263399,-409481.0765
41503,1918,CA,CDF,SKU,HORNBROOK,4367,2017/06/20 00:00:00+00,2017/06/21 00:00:00+00,9,Fireworks,3.5,3.5947235,1,1,,1116.575028,-26262.01251
41504,1918,CA,CDF,SKU,MACDOEL,4609,2017/06/29 00:00:00+00,2017/06/29 00:00:00+00,5,,9.63,9.6252642,1,1,,1826.783122,-70218.25528
41505,1918,CA,CDF,SKU,APSUUN,4646,2017/06/30 00:00:00+00,2017/07/05 00:00:00+00,7,,12,11.605582,1,1,,1511.961929,-84309.32345
41506,1918,CA,CDF,SKU,BAILEY,4389,2017/06/21 00:00:00+00,2017/06/22 00:00:00+00,14,,1.7,1.697881,1,1,,869.6527583,-12428.47779
41507,1918,CA,CDF,SKU,DORRIS,4659,2017/07/01 00:00:00+00,2017/07/01 00:00:00+00,14,,1.4,1.1367928,1,1,,486.6083415,-8323.542574
41508,1918,CA,CDF,SKU,COMSTOCK,4699,2017/07/02 00:00:00+00,2017/07/02 00:00:00+00,7,,5.27,5.7623177,1,1,,919.4122469,-41870.18771
41509,1918,CA,CDF,SKU,FAY,4779,2017/07/05 00:00:00+00,2017/07/05 00:00:00+00,9,Dumping hot ash,469,469.35593,1,1,,11391.14982,-3375554.922
41510,1918,CA,CDF,SKU,SHULMEYER,4811,2017/07/06 00:00:00+00,2017/07/06 00:00:00+00,2,,4.4,4.4316053,1,1,,1011.197926,-32158.21183
41511,1918,CA,CDF,SKU,HAWKINSVILLE,4874,2017/07/08 00:00:00+00,2017/07/08 00:00:00+00,2,,5.5,5.5374355,1,1,,903.1224215,-40308.76602
41512,1918,CA,CDF,SKU,MEADOW,4886,2017/07/09 00:00:00+00,2017/07/09 00:00:00+00,9,Electrical,0.1,0.081255563,1,1,,115.6392864,-585.1535225
41513,1918,CA,CDF,SKU,GAZELLE,4745,2017/07/04 00:00:00+00,2017/07/04 00:00:00+00,14,,0.4,0.39056364,1,1,,500.2179718,-2821.667292
41514,1918,CA,CDF,SKU,HILL,5602,2017/07/29 00:00:00+00,2017/07/29 00:00:00+00,2,,155,155.19882,1,1,,6426.453223,-1137484.649
41515,1918,CA,CDF,SKU,STATELINE,6193,2017/08/19 00:00:00+00,2017/08/19 00:00:00+00,2,,0.47,0.47041076,1,1,,663.2280642,-3449.36112
41516,1918,CA,CDF,SKU,PLEASANT,6380,2017/08/27 00:00:00+00,2017/08/27 00:00:00+00,2,,0.27,0.30433294,1,1,,223.1273938,-2230.044847
41517,1918,CA,CDF,SKU,OWENS,6439,2017/08/29 00:00:00+00,2017/09/04 00:00:00+00,14,,55,54.750008,1,1,,2876.435447,-401403.2632
41518,1918,CA,CDF,SKU,JUNIPER,6456,2017/08/30 00:00:00+00,2017/08/30 00:00:00+00,14,,0.4,0.38803336,1,1,,227.6689543,-2807.624829
41519,1918,CA,CDF,SKU,MARBLE,6502,2017/09/01 00:00:00+00,2017/09/01 00:00:00+00,2,,0.37,0.37123379,1,1,,227.3984627,-2692.465823
41520,1918,CA,CDF,SKU,DEER ONE,6570,2017/09/04 00:00:00+00,2017/09/04 00:00:00+00,14,,0.24,0.25800925,1,1,,202.9494596,-1867.71941
41521,1918,CA,CDF,SKU,RAILROAD,7043,2017/09/23 00:00:00+00,2017/09/23 00:00:00+00,14,,2.2,2.2164426,1,1,,616.2149482,-16016.5867
41522,1918,CA,CDF,SKU,MILL,7217,2017/10/01 00:00:00+00,2017/10/01 00:00:00+00,14,,0.39,0.38524461,1,1,,255.5927309,-2761.394392
41523,1918,CA,CDF,SKU,SHELL,7371,2017/10/05 00:00:00+00,2017/10/05 00:00:00+00,5,,4.6,4.6438727,1,1,,894.3390556,-33535.40732
41524,1918,CA,CDF,SKU,BARR,7948,2017/10/29 00:00:00+00,2017/10/29 00:00:00+00,10,,0.2,0.37321389,1,1,,358.6456801,-2677.98358
41525,1918,CA,CDF,SKU,JADE,8012,2017/10/31 00:00:00+00,2017/10/31 00:00:00+00,5,,0.1,0.095272414,1,1,,136.4063941,-691.1951851
41526,1918,CA,CDF,SKU,MODOC,8473,2017/11/15 00:00:00+00,2017/11/15 00:00:00+00,7,,0.2,0.22167823,1,1,,296.9935164,-1605.890497
41527,1918,CA,CDF,SHU,LAVERNE,7216,2017/07/18 00:00:00+00,2017/07/18 00:00:00+00,9,,180,175.3335,1,1,,12735.83367,-1227742.333
41528,1918,CA,CDF,SHU,GRACE,3170,2017/04/03 00:00:00+00,2017/04/03 00:00:00+00,7,,45,45.218472,1,1,,2744.132094,-316691.1557
41529,1918,CA,CDF,SHU,CORNER,8411,2017/08/17 00:00:00+00,2017/08/17 00:00:00+00,10,,17,13.964194,1,1,,3226.871238,-98923.90243
41530,1918,CA,CDF,SHU,BERRY,9460,2017/09/12 00:00:00+00,2017/10/04 00:00:00+00,1,,995,994.07275,1,1,,16272.82349,-7065346.263
41531,1918,CA,CDF,SCU,CORAL,6975,2017/09/19 00:00:00+00,2017/09/22 00:00:00+00,14,,35,157.24078,2,1,,5019.186959,-1016450.197
41532,1918,CA,CDF,SCU,BALLY,6586,2017/09/03 00:00:00+00,2017/09/06 00:00:00+00,14,,20,109.19147,1,1,,4032.457303,-693907.603
41533,1918,CA,CDF,SCU,FELIPE,5152,2017/07/10 00:00:00+00,2017/07/14 00:00:00+00,14,,70,102.55904,2,1,,4365.316432,-656410.8982
41534,1918,CA,CDF,SCU,LARIAT,5172,2017/07/11 00:00:00+00,2017/07/13 00:00:00+00,14,,25,102.16441,2,1,,4529.710888,-656264.4787
41535,1918,CA,CCO,SBC,AIR,124234,2017/09/25 00:00:00+00,2017/09/25 00:00:00+00,2,,149,147.83752,1,1,,6209.633245,-885189.9106
41536,1918,CA,CCO,SBC,BELL,10151,2017/08/05 00:00:00+00,2017/08/05 00:00:00+00,7,,32,34.689728,1,1,,2825.069715,-209450.9555
41537,1918,CA,CCO,SBC,CEBRIAM,8281,2017/06/25 00:00:00+00,2017/06/25 00:00:00+00,11,,260,269.1116,1,1,,6851.532785,-1624235.722
41538,1918,CA,CCO,SBC,TRAIL,8194,2017/06/23 00:00:00+00,2017/06/23 00:00:00+00,9,Hot Coals,12,11.72539,1,1,,1797.790995,-70354.91631
41539,1918,CA,CCO,SBC,WOODCHOPPER 1,15994,2018/07/17 00:00:00+00,2018/07/17 00:00:00+00,11,,23,19.23786,1,1,,2202.784172,-115487.9771
41540,1918,CA,CCO,SBC,RUCKER,12621,2017/09/29 00:00:00+00,2017/10/04 00:00:00+00,10,,444,429.70416,1,1,,15120.19768,-2579300.529
41541,1918,CA,CCO,SBC,WOODCHOPPER 2,16036,2017/12/08 00:00:00+00,2017/12/08 00:00:00+00,11,,24,25.131676,1,1,,1954.420729,-150879.9317
41542,1918,CA,CCO,SBC,ARMOUR,9730,2017/07/27 00:00:00+00,2017/07/27 00:00:00+00,10,,10,10.082671,1,1,,1429.464362,-60379.61749
41543,1918,CA,CCO,SBC,WASIOJA,6679,2018/05/20 00:00:00+00,2018/05/22 00:00:00+00,11,,190,189.53737,1,1,,5519.220123,-1144194.509
41544,1918,CA,CCO,SBC,VINEYARD,5705,2017/04/30 00:00:00+00,2017/04/30 00:00:00+00,11,,12,12.27624,1,1,,2473.846848,-73729.18065
41545,1918,CA,CCO,SBC,WESTERLY,10395,2017/08/12 00:00:00+00,2017/08/12 00:00:00+00,11,,25,25.668158,1,1,,2125.105688,-153896.2517
41546,1918,CA,CCO,SBC,CAT,15884,2017/12/05 00:00:00+00,2017/12/05 00:00:00+00,11,,15,15.883323,1,1,,1752.285297,-95588.30077
41547,1918,CA,CCO,SBC,HWY_1,16354,2017/12/14 00:00:00+00,2017/12/14 00:00:00+00,11,,14,13.045654,1,1,,1630.371081,-78084.29865
41548,1918,CA,CCO,SBC,DRUM,16443,2017/12/16 00:00:00+00,2017/12/16 00:00:00+00,9,Flair Stack,13,13.538693,1,1,,1267.299261,-81286.73081
41549,1918,CA,CCO,SBC,MESA,9310,2017/07/17 00:00:00+00,2017/07/17 00:00:00+00,2,,50,51.363163,1,1,,3769.930784,-308778.9467
41550,1918,CA,CDF,RRU,LAMB,64389,2017/05/25 00:00:00+00,2017/05/26 00:00:00+00,14,,193,193.67284,1,1,,5988.709083,-1139673.977
41551,1918,CA,CDF,RRU,LAMB 2,74887,2017/06/18 00:00:00+00,2017/06/18 00:00:00+00,14,,10,20.432461,1,1,,1880.613025,-120314.6562
41552,1918,CA,CDF,RRU,OPERA,53193,2017/04/30 00:00:00+00,2017/05/02 00:00:00+00,14,,1458,999.62622,2,1,,18557.21182,-5900376.963
41553,1918,CA,CDF,RRU,ROSE,94091,2017/07/31 00:00:00+00,2017/08/03 00:00:00+00,2,Fed Inc # 00002511,20,188.12393,1,1,,6960.822575,-1102129.725
41554,1918,CA,CDF,RRU,VERNON,68281,2017/06/03 00:00:00+00,2017/06/03 00:00:00+00,14,,27,26.252113,1,1,,1624.142145,-154265.1214
41555,1918,CA,CDF,RRU,PALMER,108660,2017/09/02 00:00:00+00,2017/09/06 00:00:00+00,9,,3874,3872.1519,2,1,,29060.82459,-22852173.39
41556,1918,CA,CDF,RRU,MIAS,100198,2017/08/14 00:00:00+00,2017/08/20 00:00:00+00,11, ,600,521.08557,7,1,,13686.98641,-3074175.877
41557,1918,CA,CDF,RRU,BLAINE,99747,2017/08/13 00:00:00+00,2017/08/14 00:00:00+00,14,,1500,577.68506,6,1,,7977.695179,-3408433.66
41558,1918,CA,CDF,RRU,EXTENSION,130734,2017/10/23 00:00:00+00,2017/10/23 00:00:00+00,14,,50,41.77808,1,1,,2694.75418,-245795.9615
41559,1918,CA,CDF,RRU,SMILEY,62559,2017/05/21 00:00:00+00,2017/05/21 00:00:00+00,14,,30,34.847836,1,1,,2609.98987,-205552.9848
41560,1918,CA,CCO,ORC, ,17012285,2017/01/30 00:00:00+00,2017/01/30 00:00:00+00,14,,,0.003896726,1,1,,19.31953395,-22.78160453
41561,1918,CA,CCO,ORC,IRVINE PARK,17055313,2017/05/20 00:00:00+00,2017/05/20 00:00:00+00,14,,0.5,0.48895419,1,1,,313.6241483,-2872.518244
41562,1918,CA,CCO,ORC,ANTONIO,17068926,2017/06/24 00:00:00+00,2017/06/24 00:00:00+00,14,,,2.2112997,1,1,,506.6864233,-12935.62037
41563,1918,CA,CCO,ORC,TESORO SCHOOL,17083622,2017/07/31 00:00:00+00,2017/08/01 00:00:00+00,14,,0.13,0.079579502,1,1,,122.2914165,-465.2247833
41564,1918,CA,CCO,ORC,MAGAZINE,17083469,2017/07/31 00:00:00+00,2017/07/31 00:00:00+00,14,,0.5,5.23979,1,1,,866.2412637,-30700.86732
41565,1918,CA,CCO,ORC,ROSE,17073018,2017/07/04 00:00:00+00,2017/07/04 00:00:00+00,9,,,0.17958355,1,1,,133.841098,-1051.974471
41566,1918,CA,CCO,ORC,NIGUEL,17070830,2017/06/29 00:00:00+00,2017/06/29 00:00:00+00,2,,,1.3280255,1,1,,471.1044225,-7759.389716
41567,1918,CA,CCO,ORC,LAGUNA NIGUEL REGIONAL PARK,17085848,2017/08/06 00:00:00+00,2017/08/06 00:00:00+00,14,,,2.9040461,1,1,,651.3055861,-16965.20703
41568,1918,CA,CCO,ORC,GEORGIA SUE,17073338,2017/07/05 00:00:00+00,2017/07/05 00:00:00+00,14,,,0.006446013,1,1,,24.90137381,-37.7051561
41569,1918,CA,CCO,ORC,TRAFALGAR CANYON,17059847,2017/06/01 00:00:00+00,2017/06/01 00:00:00+00,14,,,0.048501808,1,1,,75.35957919,-282.5109142
41570,1918,CA,CCO,ORC, ,17096358,2017/09/02 00:00:00+00,2017/09/02 00:00:00+00,14,,,5.4437113,1,1,,856.6573711,-31842.34518
41571,1918,CA,CCO,ORC, ,17095310,2017/08/31 00:00:00+00,2017/08/31 00:00:00+00,14,,,0.02271913,1,1,,53.06953304,-132.9693993
41572,1918,CA,CCO,ORC, ,17093759,2017/08/27 00:00:00+00,2017/08/27 00:00:00+00,8,,,0.11676187,1,1,,151.3575754,-681.0215389
41573,1918,CA,CCO,ORC,JEFFREY,17090818,2017/08/19 00:00:00+00,2017/08/19 00:00:00+00,14,,,11.087467,1,1,,1196.028397,-65024.62155
41574,1918,CA,CCO,ORC,CROSS CREEK,17101390,2017/09/15 00:00:00+00,2017/09/15 00:00:00+00,14,,,0.02014686,4,1,,42.75326458,-118.5824241
41575,1918,CA,CCO,ORC, ,17100662,2017/09/13 00:00:00+00,2017/09/13 00:00:00+00,14,,,0.014998083,1,1,,39.95200665,-87.80820595
41576,1917,CA,CCO,ORC,CANYON I,17105068,2017/09/25 00:00:00+00,2017/10/01 00:00:00+00,9,,,2661.4153,7,1,,37891.54954,-15659865.79
41577,1917,CA,CCO,ORC,CANYON II,17110494,2017/10/09 00:00:00+00,2017/10/17 00:00:00+00,5,,9217,9198.0283,7,1,,56494.6998,-54071908.81
41578,1917,CA,CCO,ORC,LAMBERT ,17113979,2017/10/18 00:00:00+00,2017/10/18 00:00:00+00,14,,,28.241791,1,1,,3076.054865,-166515.2116
41579,1917,CA,CCO,ORC, ,17116171,2017/10/23 00:00:00+00,2017/10/23 00:00:00+00,14,,,0.086867027,1,1,,185.2702361,-509.8059627
41580,1917,CA,CCO,ORC, ,17113317,2017/10/16 00:00:00+00,2017/10/16 00:00:00+00,14,,,0.071307443,1,1,,104.9062643,-415.2154588
41581,1917,CA,CCO,ORC, ,17110695,2017/10/09 00:00:00+00,2017/10/09 00:00:00+00,14,,,0.25845298,1,1,,169.9422833,-1509.267117
41582,1917,CA,CCO,ORC,CREEK,17121768,2017/11/06 00:00:00+00,2017/11/06 00:00:00+00,14,,,0.15013675,1,1,,192.2124149,-878.7961246
41583,1917,CA,CCO,ORC, ,17123139,2017/11/10 00:00:00+00,2017/11/10 00:00:00+00,14,,,0.002960623,1,1,,16.57096037,-17.34277229
41584,1917,CA,CCO,ORC,TOMATO SPRINGS,17140376,2017/12/22 00:00:00+00,2017/12/22 00:00:00+00,14,,,0.53892887,1,1,,265.7916354,-3159.30423
41585,1917,CA,CCO,ORC,CARBON CANYON PARK,17117107,2017/10/25 00:00:00+00,2017/10/25 00:00:00+00,14,,,4.4467249,1,1,,793.2792592,-26199.53327
41586,1917,CA,CCO,ORC,WOOD,17139397,2017/12/20 00:00:00+00,2017/12/20 00:00:00+00,14,,,0.009493228,1,1,,43.38447284,-55.49975472
41587,1917,CA,CCO,ORC, ,17140202,2017/12/22 00:00:00+00,2017/12/22 00:00:00+00,14,,,0.001356887,1,1,,13.38670716,-7.933989152
41588,1917,CA,CDF,NEU,JASPER,25249,2017/09/26 00:00:00+00,2017/09/26 00:00:00+00,14,,26,27.642607,1,1,,2608.129315,-185693.9446
41589,1917,CA,CDF,NEU,GREENHORN,19612,2017/07/27 00:00:00+00,2017/08/03 00:00:00+00,14,,,10.148093,8,1,,1205.548528,-68420.71823
41590,1917,CA,CDF,NEU,CHINA,17375,2017/07/05 00:00:00+00,2017/07/05 00:00:00+00,11,,,13.898207,1,1,,1711.566008,-93814.49554
41591,1917,CA,CDF,NEU,GOLD,18015,2017/07/11 00:00:00+00,2017/07/17 00:00:00+00,7,,,37.16428,1,1,,7795.236554,-250806.5134
41592,1917,CA,CDF,NEU,STAGECOACH,18852,2017/07/20 00:00:00+00,2017/07/23 00:00:00+00,3,,12,11.932841,1,1,,1178.822897,-79875.98636
41593,1917,CA,CDF,NEU,REX,18071,2017/07/12 00:00:00+00,2017/07/14 00:00:00+00,2,,,11.737045,1,1,,1445.087294,-79223.94945
41594,1917,CA,CDF,NEU,GRIZZLY,18971,2017/07/21 00:00:00+00,2017/07/31 00:00:00+00,10,,,10.821115,1,1,,1198.974979,-73353.41389
41595,1917,CA,CDF,NEU,WEST,17727,2017/07/09 00:00:00+00,2017/07/09 00:00:00+00,14,,50,50.081017,1,1,,3857.431871,-336781.8763
41596,1917,CA,CDF,NEU,CATLETT,20435,2017/08/05 00:00:00+00,2017/08/05 00:00:00+00,14,,,12.877812,1,1,,1861.654274,-86044.26966
41597,1917,CA,CDF,NEU,MAVERICK,20314,2017/08/03 00:00:00+00,2017/08/05 00:00:00+00,14,,10,10.00226,1,1,,1124.526201,-66924.73675
41598,1917,CA,CDF,NEU,PLEASANT,22877,2017/08/30 00:00:00+00,2017/09/06 00:00:00+00,14,,392,392.48523,1,1,,8450.763652,-2659898.483
41599,1917,CA,CDF,NEU,BROPHY,24423,2017/09/16 00:00:00+00,2017/09/17 00:00:00+00,14,,10,13.688291,1,1,,2297.653183,-92282.46893
41600,1917,CA,CDF,NEU,SMARTSVILLE,26274,2017/10/08 00:00:00+00,2017/10/09 00:00:00+00,14,,,11.559051,1,1,,1371.105818,-78026.51332
41601,1917,CA,CDF,NEU,VISTA,26830,2017/10/14 00:00:00+00,2017/10/15 00:00:00+00,2,,7.36,7.3451605,1,1,,1081.518218,-49306.54378
41602,1917,CA,CDF,NEU,BLACKFORD,20097,2017/08/01 00:00:00+00,2017/08/08 00:00:00+00,14,,,29.144398,1,1,,1985.514807,-195797.4205
41603,1917,CA,CDF,NEU,BEALE,21927,2017/08/20 00:00:00+00,2017/08/22 00:00:00+00,11,,867,867.01959,1,1,,11979.75678,-5842856.803
41604,1917,CA,CDF,NEU,SPENCEVILLE,19297,2017/07/24 00:00:00+00,2017/07/28 00:00:00+00,10,Golf cart ignited,,37.289715,1,1,,2951.560542,-250737.2249
41605,1917,CA,CDF,NEU,SPENCEVILLE,13653,2017/05/28 00:00:00+00,2017/06/03 00:00:00+00,9,Cause:  shooting,28,10.771694,1,1,,1419.272229,-72550.93274
41606,1917,CA,CDF,NEU,MCCOURTNEY,26279,2017/10/08 00:00:00+00,2017/10/11 00:00:00+00,14,Part of  the NEU Wind Complex,76,75.538361,7,1,,7009.973611,-509705.7125
41607,1917,CA,CDF,NEU,GARDEN,26444,2017/10/10 00:00:00+00,2017/10/10 00:00:00+00,10,,,19.137594,1,1,,2426.359973,-128650.7393
41608,1917,CA,CDF,NEU,LOBO,26275,2017/10/08 00:00:00+00,2017/10/26 00:00:00+00,14,Part of  the NEU Wind Complex,821,820.6441,7,1,,17146.21051,-5544523.475
41609,1917,CA,CDF,NEU,BREWER,17032,2017/07/02 00:00:00+00,2017/07/09 00:00:00+00,2,,,12.400106,1,1,,1136.141068,-83397.23438
